team_name,player_name,event_id,match_id,team_id,player_id,event_timestamp,qualifier_attendance_figure,qualifier_injured_player_id,qualifier_official_id,qualifier_offside_player_id,event_type,event_match_index,event_team_index,period_id,event_minute,event_second,event_x,event_y,qualifier_angle,qualifier_blocked_x,qualifier_blocked_y,qualifier_conditions,qualifier_end_cause,qualifier_gk_x,qualifier_gk_y,qualifier_goal_y,qualifier_goal_z,qualifier_injury_time_minutes,qualifier_length,qualifier_official_role_id,qualifier_opposite_team_index,qualifier_pass_end_x,qualifier_pass_end_y,qualifier_pitch_dryness,qualifier_position_id,qualifier_second_related_team_index,qualifier_temperature,qualifier_related_team_index,event_outcome,qualifier_kick_off,qualifier_aerial_foul,qualifier_argument,qualifier_assist,qualifier_assisted,qualifier_attacking_pass,qualifier_attempted_tackle,qualifier_awaiting_officials_decision,qualifier_back_heel,qualifier_back_pass,qualifier_ball_in_play,qualifier_ball_out_of_play,qualifier_big_chance,qualifier_block_by_hand,qualifier_blocked,qualifier_blocked_cross,qualifier_blocked_pass,qualifier_both_arms,qualifier_both_legs,qualifier_blocked_by_wall,qualifier_captain_change,qualifier_catch,qualifier_caught,qualifier_chipped,qualifier_clock_affecting,qualifier_collected,qualifier_corner_taken,qualifier_cross,qualifier_crowd_interaction,qualifier_crowd_trouble,qualifier_dangerous_play,qualifier_defender_block,qualifier_defensive,qualifier_deflected_save,qualifier_deflection,qualifier_denied_goal_scoring_opp,qualifier_dipping,qualifier_direct,qualifier_direct_corner,qualifier_direct_free_kick,qualifier_dissent,qualifier_dive,qualifier_dive_and_catch,qualifier_dive_and_deflect,qualifier_diving,qualifier_drinks_break,qualifier_duel,qualifier_elbow_violent_conduct,qualifier_encroachment,qualifier_end_of_offside,qualifier_entering_field,qualifier_excessive_celebration,qualifier_fair_play,qualifier_fast_break,qualifier_feet,qualifier_fingertip,qualifier_fire,qualifier_flick_on,qualifier_floodlight,qualifier_floodlight_failure,qualifier_follows_dribble,qualifier_follows_shot_blocked,qualifier_follows_shot_rebound,qualifier_foul,qualifier_foul_and_abusive_language,qualifier_free_kick_taken,qualifier_from_corner,qualifier_from_direct_free_kick,qualifier_from_free_kick,qualifier_from_shot_off_target,qualifier_from_throw_in,qualifier_game_end,qualifier_gk_hoof,qualifier_gk_kick_from_hands,qualifier_gk_start,qualifier_goal_disallowed,qualifier_goal_kick,qualifier_goal_line,qualifier_goal_measure,qualifier_goes_to_extra_time,qualifier_goes_to_penalties,qualifier_handball,qualifier_hands,qualifier_head,qualifier_headed_pass,qualifier_high_claim,qualifier_hit_bar,qualifier_hit_left_post,qualifier_hit_right_post,qualifier_hit_woodwork,qualifier_illegal_restart,qualifier_in_swinger,qualifier_indirect,qualifier_indirect_foul,qualifier_individual_play,qualifier_injury,qualifier_intentional_assist,qualifier_keeper_saved,qualifier_keeper_throw,qualifier_keeper_touched,qualifier_kit_change,qualifier_last_line,qualifier_launch,qualifier_lay_off,qualifier_leading_to_attempt,qualifier_leading_to_goal,qualifier_leaving_field,qualifier_left_arm,qualifier_left_foot,qualifier_left_leg,qualifier_lob,qualifier_long_ball,qualifier_low,qualifier_match_resumed,qualifier_match_suspended,qualifier_no_impact_on_timing,qualifier_no_players_on_posts,qualifier_not_past_goal_line,qualifier_not_retreating,qualifier_object_thrown_on_pitch,qualifier_obstruction,qualifier_off_the_ball_foul,qualifier_offensive,qualifier_offside,qualifier_one_on_one,qualifier_one_on_one_chip,qualifier_open_roof,qualifier_other_body_part,qualifier_other_reason,qualifier_out_of_play,qualifier_out_on_sideline,qualifier_out_swinger,qualifier_over_arm,qualifier_overhead,qualifier_overrun,qualifier_own_goal,qualifier_own_player,qualifier_own_shot_blocked,qualifier_parried_danger,qualifier_parried_safe,qualifier_penalty,qualifier_penalty_missed,qualifier_penalty_saved,qualifier_penalty_scored,qualifier_persistent_infringment,qualifier_player_comes_back,qualifier_player_goes_out,qualifier_player_on_far_post,qualifier_player_on_near_post,qualifier_players_on_both_posts,qualifier_professional_foul_handball,qualifier_professional_foul_last_man,qualifier_pull_back,qualifier_punch,qualifier_put_through,qualifier_reaching,qualifier_red_card,qualifier_referee_abuse,qualifier_referee_delay,qualifier_referee_injury,qualifier_referee_stop,qualifier_regular_play,qualifier_rescinded_card,qualifier_right_arm,qualifier_right_foot,qualifier_right_leg,qualifier_rising,qualifier_saved_off_line,qualifier_scramble,qualifier_second_assist,qualifier_second_assisted,qualifier_second_yellow,qualifier_serious_foul,qualifier_set_piece,qualifier_shirt_pull_holding,qualifier_shot_from_cross,qualifier_shove_push,qualifier_six_seconds_violation,qualifier_six_yard_blocked,qualifier_solo_run,qualifier_spectator_on_pitch,qualifier_spitting,qualifier_standing,qualifier_stooping,qualifier_straight,qualifier_strong,qualifier_swerve_left,qualifier_swerve_moving,qualifier_swerve_right,qualifier_switch_of_play,qualifier_tactical,qualifier_tap,qualifier_through_ball,qualifier_throw_in_taken,qualifier_time_wasting,qualifier_unchallenged,qualifier_unsporting_behaviour,qualifier_violent_conduct,qualifier_volley,qualifier_weak,qualifier_weather_problem,qualifier_yellow_card
Liverpool,Simon Mignolet,65192683,826533,733,16199,2017-08-12 12:43:34.139,,,,,pass,257,130,1,13,18,8.2,48.2,6.2,,,,,,,,,,22.6,,,29.6,45.2,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Jordan Henderson,65192684,826533,733,16386,2017-08-12 12:43:38.955,,,,,pass,258,131,1,13,23,29.5,44.8,5,,,,,,,,,,16.1,,,34,22.1,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Joel Matip,65192685,826533,733,23129,2017-08-12 12:43:41.731,,,,,pass,259,132,1,13,26,36,21,2.1,,,,,,,,,,10.6,,,31.3,34.8,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Jordan Henderson,65192686,826533,733,16386,2017-08-12 12:43:44.338,,,,,pass,260,133,1,13,28,31.2,37.1,1.4,,,,,,,,,,19.8,,,33.8,66,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Dejan Lovren,65192687,826533,733,18157,2017-08-12 12:43:49.475,,,,,pass,261,134,1,13,33,38.6,71.4,4.4,,,,,,,,,,16.1,,,33.5,49.1,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Jordan Henderson,65192688,826533,733,16386,2017-08-12 12:43:52.747,,,,,pass,262,135,1,13,37,36.5,46.4,0.3,,,,,,,,,,49.1,,,81.1,68.1,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Sadio Mané,65192689,826533,733,2230,2017-08-12 12:43:55.779,,,,,pass,263,136,1,13,40,81.6,68.8,3.8,,,,,,,,,,3,,,79.4,66.1,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Daryl Janmaat,65192690,826533,90,12180,2017-08-12 12:43:56.624,,,,,ball_touch,264,130,1,13,41,18.7,34,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Heurelho Gomes,65192691,826533,90,1149,2017-08-12 12:44:02.737,,,,,keeper_pick_up,265,132,1,13,47,3.6,34.6,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Heurelho Gomes,65192692,826533,90,1149,2017-08-12 12:44:15.596,,,,,pass,266,133,1,13,59,13.9,43.7,6.1,,,,,,,,,,49,,,59.9,31.6,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Stefano Okaka,65192693,826533,90,22453,2017-08-12 12:44:19.518,,,,,aerial,267,134,1,14,3,63.5,30.6,,,,,,,,,,,,,137,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Dejan Lovren,65192694,826533,733,18157,2017-08-12 12:44:19.528,,,,,aerial,268,137,1,14,3,36.5,69.4,,,,,,,,,,,,,134,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Dejan Lovren,65192695,826533,733,18157,2017-08-12 12:44:20.442,,,,,pass,269,138,1,14,4,32.9,70.5,5.9,,,,,,,,,,11.4,,,43,64.2,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Tom Cleverley,65192696,826533,90,17141,2017-08-12 12:44:21.8,,,,,pass,270,135,1,14,5,59,36.6,1,,,,,,,,,,15,,,67.3,54.6,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Trent Alexander-Arnold,65192697,826533,733,635425,2017-08-12 12:44:22.682,,,,,pass,271,139,1,14,7,27,50.4,0.6,,,,,,,,,,13.7,,,37.8,61.8,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Jordan Henderson,65192698,826533,733,16386,2017-08-12 12:44:24.35,,,,,pass,272,140,1,14,8,37.8,61.8,5.9,,,,,,,,,,17.7,,,53.7,53.1,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Roberto Firmino Barbosa de Oliveira,65192699,826533,733,20619,2017-08-12 12:44:25.571,,,,,pass,273,141,1,14,9,53.7,53.1,0,,,,,,,,,,6.4,,136,59.8,53.3,,,,,,f,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Miguel Britos,65192700,826533,90,21080,2017-08-12 12:44:25.581,,,,,blocked_pass,274,136,1,14,9,43.3,45.8,,,,,,,,,,,,,141,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Tom Cleverley,65192701,826533,90,17141,2017-08-12 12:44:27.17,,,,,ball_recovery,275,137,1,14,11,45.9,33.6,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Tom Cleverley,65192702,826533,90,17141,2017-08-12 12:44:28.193,,,,,ball_touch,276,138,1,14,12,45.6,32.8,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Tom Cleverley,65192703,826533,90,17141,2017-08-12 12:44:30.466,,,,,out,277,139,1,14,14,54.5,-1.8,,,,,,,,,,,,,142,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Roberto Firmino Barbosa de Oliveira,65192704,826533,733,20619,2017-08-12 12:44:30.466,,,,,out,278,142,1,14,14,45.5,101.8,,,,,,,,,,,,,139,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Alberto Moreno,65192709,826533,733,20360,2017-08-12 12:45:58.546,,,,,pass,283,145,1,15,42,44.7,100,5.4,,,,,,,,,,19.1,,,56.7,80.9,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,
Liverpool,Emre Can,65192710,826533,733,21074,2017-08-12 12:45:58.624,,,,,ball_touch,284,146,1,15,43,56.7,80.9,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Heurelho Gomes,65192711,826533,90,1149,2017-08-12 12:45:59.624,,,,,ball_recovery,285,142,1,15,44,8.5,41,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Heurelho Gomes,65192712,826533,90,1149,2017-08-12 12:46:01.945,,,,,pass,286,143,1,15,46,8.7,40.6,5.2,,,,,,,,,,22.9,,,19.8,11.6,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Younes Kaboul,65192713,826533,90,1157,2017-08-12 12:46:06.642,,,,,pass,287,144,1,15,51,23.1,13.2,0.3,,,,,,,,,,48,,,67.2,31.9,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Dejan Lovren,65192714,826533,733,18157,2017-08-12 12:46:07.624,,,,,clearance,288,193,1,15,52,38.7,67.6,0.3,,,,,,,,,,6.6,,,44.6,70.9,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Tom Cleverley,65192715,826533,90,17141,2017-08-12 12:46:09.729,,,,,pass,289,146,1,15,54,58,34.8,0.4,,,,,,,,,,16.7,,,72.5,44.8,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Joel Matip,65192716,826533,733,23129,2017-08-12 12:46:12.642,,,,,pass,290,148,1,15,57,25.4,66.7,6.1,,,,,,,,,,15.7,,,40.2,63,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Tom Cleverley,65192717,826533,90,17141,2017-08-12 12:46:14.471,,,,,aerial,291,147,1,15,58,60.6,38.4,,,,,,,,,,,,,149,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Georginio Wijnaldum,65192718,826533,733,15045,2017-08-12 12:46:14.481,,,,,aerial,292,149,1,15,58,39.4,61.6,,,,,,,,,,,,,147,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Georginio Wijnaldum,65192719,826533,733,15045,2017-08-12 12:46:15.49,,,,,pass,293,150,1,15,59,40.2,63,6.1,,,,,,,,,,8.9,,,48.6,60.9,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Abdoulaye Doucouré,65192720,826533,90,19436,2017-08-12 12:46:16.185,,,,,pass,294,148,1,16,0,52.9,46.1,1.4,,,,,,,,,,6.1,,,53.9,54.9,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,José Holebas,65192721,826533,90,292891,2017-08-12 12:46:17.841,,,,,pass,295,149,1,16,2,53.9,54.9,0,,,,,,,,,,18.9,,,71.9,55.5,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Joel Matip,65192722,826533,733,23129,2017-08-12 12:46:19.625,,,,,pass,296,151,1,16,4,25.6,52.5,4.6,,,,,,,,,,12.7,,,24.7,33.9,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Trent Alexander-Arnold,65192723,826533,733,635425,2017-08-12 12:46:21.13,,,,,pass,297,152,1,16,5,24.7,33.9,2.9,,,,,,,,,,14.9,,,11.1,40,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Simon Mignolet,65192724,826533,733,16199,2017-08-12 12:46:22.983,,,,,keeper_pick_up,298,153,1,16,7,11.1,40,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
